"ID","experiment","construct","rapa","area","mean_h2b","mean_n","mean_c","slice","phase","ratio","timepoint","normalized_area","normalized_n","normalized_c","normalized_h2b","normalized_ratio"
"c10","RJ004_2021-02-10_C3GFP-A1-FRB_3","C3GFP-A1-FRB","wo",58.1,508.21,343.48,391,14,"ana_telo",0.87846547314578,30,1.33501838235294,0.898362713814929,1.2572347266881,0.881436772638188,0.714554485924404
"c10","RJ004_2021-02-10_C3GFP-A1-FRB_3","C3GFP-A1-FRB","wo",65.17,501.04,335.63,402,15,"ana_telo",0.834900497512438,33,1.49747242647059,0.877831249673066,1.29260450160772,0.869001162044505,0.679118205592842
"c10","RJ004_2021-02-10_C3GFP-A1-FRB_3","C3GFP-A1-FRB","wo",62.05,503.86,338.35,402,15,"ana_telo",0.841666666666667,33,1.42578125,0.884945336611393,1.29260450160772,0.873892155332397,0.684621889766523
"c10","RJ004_2021-02-10_C3GFP-A1-FRB_3","C3GFP-A1-FRB","wo",68.36,479.11,323.47,348,16,"ana_telo",0.929511494252874,36,1.57077205882353,0.846027096301721,1.11897106109325,0.830965884454619,0.756075939511019
"c10","RJ004_2021-02-10_C3GFP-A1-FRB_3","C3GFP-A1-FRB","wo",60.76,492.98,326.68,348,16,"ana_telo",0.938735632183908,36,1.39613970588235,0.854422765078203,1.11897106109325,0.855021940094004,0.763578965342874
"c10","RJ004_2021-02-10_C3GFP-A1-FRB_3","C3GFP-A1-FRB","wo",68.3,461.91,313.88,310,17,"ana_telo",1.01251612903226,39,1.56939338235294,0.82094470889784,0.996784565916399,0.801134294188043,0.823592917636218
"c10","RJ004_2021-02-10_C3GFP-A1-FRB_3","C3GFP-A1-FRB","wo",58.96,474.4,318.58,310,17,"ana_telo",1.02767741935484,39,1.35477941176471,0.833237432651567,0.996784565916399,0.82279688502697,0.835925295337538
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",58.52,779.48,312.89,399,3,"meta",0.784185463659148,-9,2.01584567688598,0.964846279564587,1.38541666666667,1.083288166215,0.696430397279705
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",62.19,783.81,313.21,361,4,"meta",0.867617728531856,-6,2.14226662073717,0.965833050664529,1.25347222222222,1.08930581613508,0.770526090280846
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",81.34,667.57,328.78,288,5,"early_ana",1.14159722222222,-3,2.80192903892525,1.01384563199605,1,0.927760405809186,1.01384563199605
